COUNTRY,Country,EMPSTAT,Employment status,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LTU,Lithuania,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1849,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1834,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1829,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1853,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1882,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1840,,
LTU,Lithuania,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1897,,
LTU,Lithuania,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1911,,
LTU,Lithuania,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1874,,
LTU,Lithuania,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1844,,
LTU,Lithuania,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1878,,
LTU,Lithuania,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1879,,
LTU,Lithuania,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1874,,
LTU,Lithuania,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1903,,
LTU,Lithuania,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1933,,
LTU,Lithuania,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1863,,
LTU,Lithuania,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1884,,
LTU,Lithuania,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1859,,
LTU,Lithuania,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1857,,
LTU,Lithuania,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1841,,
LTU,Lithuania,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1833,,
LTU,Lithuania,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1860,,
LTU,Lithuania,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1885,,
LTU,Lithuania,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1844,,
LVA,Latvia,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1935,,
LVA,Latvia,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1876,,
LVA,Latvia,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1882,,
LVA,Latvia,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1825,,
LVA,Latvia,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1869,,
LVA,Latvia,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1796,,
LVA,Latvia,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1754,,
LVA,Latvia,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1688,,
LVA,Latvia,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1699,,
LVA,Latvia,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1701,,
LVA,Latvia,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1706,,
LVA,Latvia,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1752,,
LVA,Latvia,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1704,,
LVA,Latvia,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1674,,
LVA,Latvia,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1976,,
LVA,Latvia,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1987,,
LVA,Latvia,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1938,,
LVA,Latvia,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1928,,
LVA,Latvia,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1878,,
LVA,Latvia,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1906,,
LVA,Latvia,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1907,,
LVA,Latvia,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1878,,
LVA,Latvia,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,2002,,
LVA,Latvia,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1952,,
LVA,Latvia,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1935,,
LVA,Latvia,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1952,,
LVA,Latvia,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1934,,
LVA,Latvia,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1928,,
LVA,Latvia,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1938,,
LVA,Latvia,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1902,,
LVA,Latvia,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1902,,
LVA,Latvia,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1875,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,2288.54,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2313.81,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2276.24,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2199.37,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,2189.47,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,2215.94,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,2243.61,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,2245.92,,
CRI,Costa Rica,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,2362,,
CRI,Costa Rica,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,2329,,
CRI,Costa Rica,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,2357,,
CRI,Costa Rica,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,2350,,
CRI,Costa Rica,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,2369,,
CRI,Costa Rica,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,2352,,
CRI,Costa Rica,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,2360,,
CRI,Costa Rica,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,2387,,
CRI,Costa Rica,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,2392,,
CRI,Costa Rica,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,2348,,
CRI,Costa Rica,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,2243.08,,
CRI,Costa Rica,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2285.28,,
CRI,Costa Rica,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2233.36,,
CRI,Costa Rica,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2140.56,,
CRI,Costa Rica,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,2121.69,,
CRI,Costa Rica,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,2148.18,,
CRI,Costa Rica,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,2204.65,,
CRI,Costa Rica,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,2178.92,,
